date,TMP,MR,DSWRF_est,Ld,VGRD,UGRD,PRES,APCP01,RH,Pw,DT,h,A,DN_est,SH_est,DN_msm,SH_msm,NR,w_spd,w_dir
1970-10-18 08:00:00,16.85202039796854,8.26665492401839,0.4036264668303113,1.2365998418325552,-0.6987732025246783,-0.9166392147344478,101662.79754655495,0.0,70.28861925671819,13.494296085802809,11.41652568500676,17.8952951364628,116.75365339399563,0.013849836087625423,0.399370710301035,,,0.2071423682367428,1.1422690746568804,45.0
1970-10-18 09:00:00,17.58177744645355,7.800445918231605,0.6329211880657355,1.2452567086882513,-1.5025718117968603,-1.4896837156691425,101835.62807027133,0.0,63.43834580376575,12.75491432603767,10.569302545762856,28.08807317992655,128.4482264028549,0.010112838260780384,0.6281597781706236,,,0.21307249706166975,2.11584417451414,45.0
1970-10-18 10:00:00,18.045718033616932,7.408506495507351,1.0626790199797735,1.237384792354268,-1.3657057405538433,-1.9670400315078265,101767.00721761849,0.0,58.475788904470875,12.105870903515953,9.789123172989239,36.55174706640763,142.85941691590637,0.07820515255737716,1.0161040545561912,,,0.2302753414488352,2.3566071353956026,45.0
1970-10-18 11:00:00,18.768773861107206,7.296657778302103,1.3295759451725782,1.232540007348692,-0.6603280769549077,-2.3466899899105518,101786.9454614237,0.0,55.05051237246059,11.925440474810278,9.56568599819548,42.300070476907585,160.54150075646217,0.23948937518964544,1.1683963809332913,,,0.24975165055841098,2.4207554658036203,67.5
1970-10-18 12:00:00,19.486628659101676,7.319462507416262,1.6292464214888458,1.2477462785425026,-0.6145816014872643,-2.4121353083842214,101794.5134083416,0.0,52.8088035889797,11.963601283788089,9.613190231971373,44.28114351499245,180.6774797015322,0.4560500324524348,1.3108415431859184,,,0.2491796088933309,2.463712637789563,67.5
1970-10-18 13:00:00,19.561583949716223,7.381502805139884,1.680190308497643,1.2501804527744251,0.05401037094566709,-2.735535488906277,101785.54377397562,0.0,53.00413791421184,12.063942531034366,9.737464298157754,42.02758176470032,200.71659858748515,0.6239917703024177,1.2624351356827952,,,0.24827970098683116,2.7355354889062773,90.0
1970-10-18 14:00:00,19.446132868148403,7.552270862765081,1.6516494941740771,1.2353473105007255,0.5097304346595367,-3.1330465776133414,101797.60131765198,0.0,54.62755871799047,12.344499082044981,10.080159994026864,36.066288605835254,218.187724345057,1.300116607924122,0.8862437338204718,,,0.2607501554720322,3.1330465776133414,90.0
1970-10-18 15:00:00,19.224017992964697,7.702309057814663,1.2673539535940284,1.204358729088851,-0.04045654868356166,-2.9506207978586843,101858.727425232,0.0,56.522586057148395,12.597302443276854,10.3831213896404,27.46153938321236,232.3948603146552,1.4436995898342764,0.6015874260487316,,,0.2872010514170893,2.9506207978586847,90.0
1970-10-18 16:00:00,18.36987223537903,7.836753569561822,0.7933019769319712,1.1831317288103809,-0.02766443008586945,-2.6378658764033807,101984.8830912079,0.0,60.73906382068651,12.833064060218833,10.660866980331043,17.182441859375118,243.94265476809164,1.5778874308688224,0.3271698982310518,,,0.2910744240681904,2.6378658764033807,90.0
1970-10-18 17:00:00,16.748633489179568,8.120641223474008,0.17254039737664137,1.1715356193643638,-0.16401684356119509,-2.091876807983028,102001.24624714119,0.0,69.73329964657736,13.300077475878835,11.198018667625586,5.902587418802999,253.74996238368908,0.4175330230868364,0.12960236330089336,,,0.27014889134013176,2.091876807983028,90.0
