num1,num2,data,bpm,ibi
1,212925,647,91,580
2,212926,520,91,580
3,212928,567,91,580
4,212929,611,91,580
5,212930,1023,91,594
6,212931,1023,91,594
7,212932,1023,91,594
8,212933,210,91,594
9,212934,276,91,594
10,212935,624,91,594
11,212936,537,92,356
12,212937,483,92,356
13,212938,572,92,356
14,212939,627,92,356
15,212940,784,92,356
16,212941,1023,92,252
17,212942,1023,92,252
18,212943,1023,92,252
19,212944,350,92,252
20,212945,596,92,252
21,212946,938,92,300
22,212947,886,92,300
23,212948,849,92,300
24,212949,1002,92,300
25,212950,987,92,300
26,212951,1023,92,252
27,212952,1023,92,252
28,212953,1023,92,252
29,212954,1023,92,252
30,212955,1023,92,252
31,212956,1023,92,252
32,212957,1023,92,252
33,212958,1023,92,252
34,212959,1023,92,252
35,212960,1023,92,252
36,212961,1023,92,252
37,212962,1023,92,252
38,212964,0,92,252
39,212965,0,92,252
40,212966,0,92,252
41,212967,0,92,252
42,212968,0,92,252
43,212970,43,92,252
44,212971,977,84,1154
45,212972,1023,84,1154
46,212974,1023,84,1154
47,212975,521,84,1154
48,212976,304,84,1154
49,212977,464,84,1154
50,212978,400,84,1154
51,212979,375,84,1154
52,212980,441,84,1154
53,212981,502,84,1154
54,212982,583,84,1154
55,212983,1023,84,1154
56,212984,1023,84,692
57,212985,226,84,692
58,212986,105,84,692
59,212987,409,84,692
60,212988,592,84,692
61,212989,534,84,692
62,212990,458,84,692
63,212991,516,84,692
64,212992,553,84,692
65,212993,637,84,692
66,212994,1023,84,556
67,212995,1023,84,556
68,212996,1023,84,556
69,212997,1023,84,556
70,212998,1023,84,556
71,212999,1023,84,556
72,213000,1023,84,556
73,213001,940,84,556
74,213003,155,84,556
75,213004,850,112,594
76,213005,1023,112,594
77,213006,729,112,594
78,213007,307,112,594
79,213008,481,112,594
80,213009,732,112,594
81,213010,660,112,594
82,213011,560,112,360
83,213012,648,112,360
84,213013,660,112,360
85,213014,645,112,360
86,213015,1023,126,252
87,213016,1023,126,252
88,213017,427,126,252
89,213018,197,126,252
90,213020,588,126,252
91,213021,502,126,252
92,213022,520,126,252
93,213023,596,126,252
94,213024,637,126,252
95,213025,809,126,252
96,213026,1023,126,560
97,213027,1023,126,560
98,213028,290,126,560
99,213030,615,126,560
100,213031,700,126,560
101,213032,495,126,338
102,213033,407,126,338
103,213034,468,126,338
104,213035,390,126,338
105,213036,695,119,272
106,213037,1023,119,272
107,213038,816,119,272
108,213039,168,119,272
109,213040,288,119,272
110,213041,680,118,282
111,213042,706,118,282
112,213043,592,118,282
113,213044,576,118,282
114,213045,592,118,282
115,213046,580,118,252
116,213047,1023,118,252
117,213048,1023,118,252
118,213049,596,118,252
119,213050,217,118,252
120,213051,477,118,252
121,213052,716,157,344
122,213053,684,157,344
123,213054,577,157,344
124,124579,783,69,456
125,124580,524,69,456
126,124581,1023,69,456
127,124583,681,69,456
128,124584,862,69,274
129,124585,404,69,274
130,124586,756,69,274
131,124587,1023,69,274
132,124588,1023,112,252
133,124589,1023,112,252
134,124590,1023,112,252
135,124591,292,112,252
136,124592,561,112,252
137,124593,1023,120,272
138,124594,505,120,272
139,124595,0,120,272
140,124596,0,120,272
141,124597,0,120,272
142,124598,925,120,278
143,124599,921,120,278
144,124600,1023,120,278
145,124601,1023,120,278
146,124602,1023,120,278
147,124603,1023,120,278
148,124604,831,120,278
149,124605,279,120,368
150,124606,388,120,368
151,124607,964,120,368
152,124608,1023,120,368
153,124609,1023,120,252
