num1,num2,data,bpm,ibi
293,253244,754,87,1898
294,14042,693,127,1876
295,253245,732,87,1898
296,14043,671,127,1876
297,253246,731,87,1898
298,14044,687,127,1876
299,253247,719,87,1898
300,14045,685,127,1876
301,14046,692,127,1876
302,14047,695,127,1876
303,14048,695,127,1876
304,14049,680,127,1876
305,14050,692,127,1876
306,14051,674,127,1876
307,14052,704,127,1876
308,14053,806,70,1962
309,14054,533,70,1962
310,14055,738,70,1962
311,14056,801,70,1962
312,14057,820,70,1962
313,14058,586,70,1962
314,14059,669,70,1962
315,14060,1023,70,1962
316,14061,981,70,1962
317,14062,690,70,1962
318,14063,719,70,1962
319,14064,948,70,1962
320,14065,811,70,1962
321,14066,678,70,1962
322,14067,724,70,1962
323,14068,731,70,1962
324,14069,622,70,1962
325,14070,551,70,1962
326,14071,578,70,1962
327,14072,553,70,1962
328,14073,635,70,1962
329,14074,744,70,1962
330,14075,615,70,1962
331,14076,604,70,1962
332,14077,600,70,1962
333,14078,611,70,1962
334,14079,559,70,1962
335,14080,564,70,1962
336,14081,588,70,1962
337,14082,634,70,1962
338,14083,676,70,1962
339,14084,724,70,1962
340,14085,739,70,1962
341,14086,702,70,1962
342,14087,767,70,1962
343,14088,642,70,1962
344,14089,669,70,1962
345,14090,638,70,1962
346,14091,721,70,1962
347,14092,913,70,2084
348,14093,599,70,2084
349,14094,362,70,2084
350,14095,411,70,2084
351,14096,543,70,2084
352,14097,850,70,2084
353,14098,918,70,2084
354,14099,671,70,2084
355,14100,549,70,2084
356,14125,748,70,1282
357,14126,120,70,1282
358,14127,345,70,1282
359,14128,704,70,1282
360,14129,767,70,1282
361,14130,699,70,1282
362,14131,594,70,1282
363,14132,548,70,1282
364,14133,465,70,1282
365,14134,304,70,1282
366,14135,632,70,1282
367,14136,1023,70,1082
368,14137,1020,70,1082
369,14138,698,70,1082
370,14139,529,70,1082
371,14140,459,70,1082
372,14141,585,70,1082
373,14142,818,70,1082
374,14143,948,70,1082
375,14144,691,70,1082
376,14145,578,70,1082
377,14146,741,70,1082
378,14147,912,70,1082
379,14148,643,70,650
380,14149,459,70,650
381,14150,618,70,650
382,14151,949,70,650
383,14152,1023,70,650
384,14153,783,70,650
385,14154,607,70,650
386,14155,650,70,650
387,14156,876,47,478
388,14157,847,47,478
389,14158,764,47,478
390,14159,716,47,478
391,14160,797,47,478
392,14161,903,48,286
393,14162,983,48,286
394,14163,869,48,286
395,14164,893,48,286
396,14165,819,48,286
397,14166,687,48,286
398,14167,639,48,286
399,14168,658,48,286
400,14169,698,48,286
401,14170,682,48,286
402,14171,663,48,286
403,14172,662,48,286
404,14173,672,48,286
405,14174,700,48,286
406,14175,668,48,286
407,14176,668,48,286
408,14177,653,48,286
409,14178,637,48,286
410,14179,639,48,286
411,14180,676,48,286
412,14181,669,48,286
413,14182,688,48,286
414,14183,683,48,286
415,14184,672,48,286
416,14185,639,48,286
