num1,num2,data,bpm,ibi
1,25134,441,120,698
2,25135,420,120,698
3,25136,380,120,698
4,25137,388,120,698
5,25138,399,120,698
6,25139,387,120,698
7,25141,934,120,672
8,25142,1023,120,672
9,25143,960,120,672
10,25144,678,120,672
11,25145,536,120,672
12,25146,525,120,672
13,25147,477,120,672
14,25148,457,120,672
15,25149,405,120,672
16,25150,415,120,672
17,25151,412,120,672
18,25152,493,120,672
19,25153,780,120,690
20,25154,868,120,690
21,25155,739,120,690
22,25156,575,120,690
23,25157,519,120,690
24,25158,475,120,690
25,25159,405,120,690
26,25160,432,120,690
27,25161,420,120,690
28,25162,435,120,690
29,25163,462,120,690
30,25164,600,93,630
31,25165,788,93,630
32,25166,796,93,630
33,25167,658,93,630
34,25168,560,93,630
35,25169,574,93,630
36,25170,591,93,630
37,25171,551,95,380
38,25172,529,95,380
39,25173,560,95,380
40,25174,596,95,380
41,25175,685,95,380
42,25176,975,95,252
43,25177,1023,95,252
44,25178,836,95,252
45,25179,627,95,252
46,25180,566,95,252
47,25181,612,95,252
48,25182,617,95,252
49,25183,590,95,252
50,25184,576,95,252
51,25185,572,95,252
52,25186,716,95,252
53,25187,1023,95,612
54,25188,1023,95,612
55,25189,850,95,612
56,25191,638,95,612
57,25192,656,95,612
58,25193,647,95,612
59,25194,622,95,612
60,25195,609,95,612
61,25196,602,95,612
62,25197,725,95,612
63,25198,1023,95,602
64,25199,1023,95,602
65,25200,967,95,602
66,25201,779,95,602
67,25202,743,95,602
68,25203,792,95,602
69,25204,812,107,362
70,25205,795,107,362
71,25206,722,107,362
72,25207,684,107,362
73,25208,664,107,362
74,25209,829,116,264
75,25210,1023,116,264
76,25211,1023,116,264
77,25212,1023,116,264
78,25213,1023,116,264
79,25214,1023,116,264
80,25215,651,116,264
81,25216,660,116,264
82,25217,669,116,264
83,25218,633,116,264
84,25219,598,116,264
85,25220,576,116,264
86,25221,575,116,264
87,25222,829,116,264
88,25223,1023,116,678
89,25224,1023,116,678
90,25225,1023,116,678
91,25226,1023,116,678
92,25227,780,116,678
93,25228,451,116,678
94,25229,463,116,678
95,25230,513,116,678
96,25231,480,116,678
97,25232,482,116,678
98,25233,487,116,678
99,25234,545,116,678
100,25235,1023,116,672
101,25236,1023,116,672
102,25237,1023,116,672
103,25238,1023,116,672
104,25239,527,116,672
105,25240,514,116,672
106,25241,574,116,672
107,25242,540,116,672
108,25243,522,116,672
109,25244,516,116,672
110,25245,482,116,672
111,25246,568,116,672
112,25247,1023,116,658
113,25248,1023,116,658
114,25249,1023,116,658
115,25250,775,116,658
116,25251,376,116,658
117,25252,369,116,658
118,25253,354,116,658
119,25254,284,116,658
120,25255,201,116,658
121,25256,212,116,658
122,25257,262,116,658
123,25258,389,116,658
124,25259,722,116,690
125,25260,960,116,690
126,25261,761,116,690
127,25262,593,116,690
128,25263,497,116,690
129,25264,532,116,690
130,25265,551,116,690
131,25266,528,116,690
132,25267,507,116,690
133,25268,515,116,690
134,25269,502,116,690
135,25270,679,116,586
136,25271,970,116,586
137,25272,862,116,586
138,25273,690,116,586
139,25274,583,116,586
140,25275,573,116,586
141,25276,605,116,586
142,25277,578,116,586
143,25278,525,116,586
144,25279,439,116,586
145,25280,436,116,586
146,25281,628,116,586
147,25282,1023,116,658
148,25283,1023,116,658
149,25284,813,116,658
150,25285,668,116,658
151,25286,625,116,658
152,25287,603,116,658
153,25288,580,116,658
154,25289,569,116,658
155,25290,592,116,658
156,25291,619,116,658
157,25292,864,116,568
158,25293,1023,116,568
159,25294,1023,116,568
160,25295,734,116,568
161,25296,559,116,568
162,25297,579,116,568
163,25298,626,116,568
164,25299,647,116,568
165,25300,615,116,568
166,25301,576,116,568
167,25302,706,116,568
168,25303,1023,116,594
169,25304,1023,116,594
170,25305,997,116,594
171,25306,660,116,594
172,25307,581,116,594
173,25308,652,116,594
174,25309,659,104,356
175,25310,625,104,356
176,25311,574,104,356
177,25312,665,104,356
