timestamp,distance,enhanced_speed,speed,heart_rate,cadence
2022-07-16 11:05:32+09:00,2916.66,17.862,17.862,152,85
2022-07-16 11:05:33+09:00,2920.95,3.173,3.173,152,85
2022-07-16 11:05:34+09:00,2923.88,54.29,54.29,152,86
2022-07-16 11:05:35+09:00,2928.09,40.183,40.183,152,85
2022-07-16 11:05:36+09:00,2930.86,26.33,26.33,152,85
2022-07-16 11:05:37+09:00,2935.27,12.784,12.784,152,85
2022-07-16 11:05:38+09:00,2940.01,65.052,65.052,151,85
2022-07-16 11:05:39+09:00,2943.99,52.035,52.035,151,85
2022-07-16 11:05:40+09:00,2948.57,39.29,39.29,152,85
2022-07-16 11:05:41+09:00,2951.78,26.773,26.773,152,85
2022-07-16 11:05:42+09:00,2956.1,14.528,14.528,152,85
2022-07-16 11:05:43+09:00,2959.47,2.51,2.51,152,85
2022-07-16 11:05:44+09:00,2963.64,56.283,56.283,153,85
2022-07-16 11:05:45+09:00,2967.62,44.752,44.752,154,86
2022-07-16 11:05:46+09:00,2971.92,33.458,33.458,154,86
2022-07-16 11:05:47+09:00,2976.14,22.387,22.387,155,86
2022-07-16 11:05:48+09:00,2979.69,11.525,11.525,155,86
2022-07-16 11:05:49+09:00,2983.14,0.879,0.879,155,86
2022-07-16 11:05:50+09:00,2986.65,55.981,55.981,155,86
2022-07-16 11:05:51+09:00,2990.32,45.761,45.761,155,85
2022-07-16 11:05:52+09:00,2994.07,35.746,35.746,155,85
2022-07-16 11:05:53+09:00,2997.74,25.93,25.93,154,85
2022-07-16 11:05:54+09:00,3001.36,16.311,16.311,154,84
2022-07-16 11:05:55+09:00,3004.13,6.869,6.869,154,84
2022-07-16 11:05:56+09:00,3008.4,63.179,63.179,154,84
2022-07-16 11:05:57+09:00,3012.65,54.137,54.137,154,85
2022-07-16 11:05:58+09:00,3017.15,45.28,45.28,154,86
2022-07-16 11:05:59+09:00,3021.55,36.599,36.599,154,87
2022-07-16 11:06:00+09:00,3025.94,28.091,28.091,154,87
2022-07-16 11:06:01+09:00,3030.34,19.753,19.753,154,87
2022-07-16 11:06:02+09:00,3033.59,60.707,60.707,155,85
2022-07-16 11:06:03+09:00,3037.69,11.834,11.834,155,85
2022-07-16 11:06:04+09:00,3041.52,53.96,53.96,156,86
2022-07-16 11:06:05+09:00,3045.88,49.036,49.036,156,86
2022-07-16 11:06:06+09:00,3050.63,44.218,44.218,156,85
2022-07-16 11:06:07+09:00,3054.59,39.48,39.48,155,85
2022-07-16 11:06:08+09:00,3059.11,34.85,34.85,155,85
2022-07-16 11:06:09+09:00,3062.84,30.295,30.295,155,85
2022-07-16 11:06:10+09:00,3067.36,25.848,25.848,155,85
2022-07-16 11:06:11+09:00,3070.99,21.472,21.472,156,85
2022-07-16 11:06:12+09:00,3075.07,17.193,17.193,156,85
2022-07-16 11:06:13+09:00,3079.59,13.007,13.007,156,86
2022-07-16 11:06:14+09:00,3083.42,8.892,8.892,156,85
2022-07-16 11:06:15+09:00,3088.11,4.876,4.876,156,85
2022-07-16 11:06:16+09:00,3092.0,0.925,0.925,156,85
2022-07-16 11:06:17+09:00,3096.43,62.6,62.6,156,85
2022-07-16 11:06:18+09:00,3100.09,58.8,58.8,156,85
2022-07-16 11:06:19+09:00,3103.91,55.079,55.079,156,85
2022-07-16 11:06:20+09:00,3108.48,51.447,51.447,156,85
2022-07-16 11:06:21+09:00,3113.05,47.889,47.889,156,85
2022-07-16 11:06:22+09:00,3117.95,44.408,44.408,156,85
2022-07-16 11:06:23+09:00,3121.05,40.962,40.962,156,85
2022-07-16 11:06:24+09:00,3125.63,37.613,37.613,156,85
2022-07-16 11:06:25+09:00,3130.3,34.332,34.332,156,85
2022-07-16 11:06:26+09:00,3134.38,31.107,31.107,155,85
2022-07-16 11:06:27+09:00,3138.83,27.953,27.953,155,85
2022-07-16 11:06:28+09:00,3142.18,24.841,24.841,155,85
2022-07-16 11:06:29+09:00,3146.82,21.816,21.816,155,85
2022-07-16 11:06:30+09:00,3150.49,18.833,18.833,155,85
2022-07-16 11:06:31+09:00,3154.84,15.923,15.923,155,85
2022-07-16 11:06:32+09:00,3159.26,13.072,13.072,154,85
2022-07-16 11:06:33+09:00,3163.3,10.271,10.271,154,85
2022-07-16 11:06:34+09:00,3167.94,7.537,7.537,153,85
2022-07-16 11:06:35+09:00,3170.59,4.821,4.821,153,85
2022-07-16 11:06:36+09:00,3174.5,2.182,2.182,152,85
2022-07-16 11:06:37+09:00,3177.94,65.123,65.123,152,85
2022-07-16 11:06:38+09:00,3182.0,62.591,62.591,152,85
2022-07-16 11:06:39+09:00,3186.67,60.122,60.122,153,85
2022-07-16 11:06:40+09:00,3190.38,57.685,57.685,153,85
2022-07-16 11:06:41+09:00,3194.81,55.309,55.309,153,85
2022-07-16 11:06:42+09:00,3199.26,52.981,52.981,153,84
2022-07-16 11:06:43+09:00,3203.72,50.701,50.701,154,85
2022-07-16 11:06:44+09:00,3208.03,48.463,48.463,154,85
2022-07-16 11:06:45+09:00,3211.79,46.259,46.259,154,86
2022-07-16 11:06:46+09:00,3216.63,44.121,44.121,154,85
2022-07-16 11:06:47+09:00,3221.22,42.019,42.019,153,85
2022-07-16 11:06:48+09:00,3225.87,39.961,39.961,153,84
2022-07-16 11:06:49+09:00,3230.35,37.941,37.941,153,84
2022-07-16 11:06:50+09:00,3234.48,35.956,35.956,152,85
2022-07-16 11:06:51+09:00,3237.87,33.997,33.997,152,86
2022-07-16 11:06:52+09:00,3242.47,32.099,32.099,152,86
2022-07-16 11:06:53+09:00,3246.59,30.229,30.229,152,86
2022-07-16 11:06:54+09:00,3250.59,28.394,28.394,152,86
2022-07-16 11:06:55+09:00,3255.33,26.611,26.611,152,86
2022-07-16 11:06:56+09:00,3258.49,24.834,24.834,152,86
2022-07-16 11:06:57+09:00,3263.09,23.12,23.12,152,86
2022-07-16 11:06:58+09:00,3266.54,21.417,21.417,152,86
2022-07-16 11:06:59+09:00,3270.42,19.756,19.756,152,86
2022-07-16 11:07:00+09:00,3274.73,18.137,18.137,153,86
2022-07-16 11:07:01+09:00,3277.47,16.52,16.52,153,86
2022-07-16 11:07:02+09:00,3282.14,14.973,14.973,153,85
2022-07-16 11:07:03+09:00,3286.61,13.452,13.452,153,85
2022-07-16 11:07:04+09:00,3290.17,11.946,11.946,154,85
2022-07-16 11:07:05+09:00,3294.33,10.479,10.479,153,85
2022-07-16 11:07:06+09:00,3297.24,9.02,9.02,153,85
2022-07-16 11:07:07+09:00,3301.93,7.623,7.623,153,85
2022-07-16 11:07:08+09:00,3304.7,6.219,6.219,154,85
2022-07-16 11:07:09+09:00,3309.5,4.88,4.88,154,85
2022-07-16 11:07:10+09:00,3312.73,3.539,3.539,154,85
2022-07-16 11:07:11+09:00,3317.2,2.247,2.247,156,85
2022-07-16 11:07:12+09:00,3320.73,0.963,0.963,156,85
2022-07-16 11:07:13+09:00,3324.93,65.254,65.254,156,85
2022-07-16 11:07:14+09:00,3329.72,64.045,64.045,156,85
2022-07-16 11:07:15+09:00,3334.18,62.853,62.853,155,86
2022-07-16 11:07:16+09:00,3338.53,61.684,61.684,155,86
2022-07-16 11:07:17+09:00,3341.2,60.507,60.507,155,86
2022-07-16 11:07:18+09:00,3345.58,59.385,59.385,155,86
2022-07-16 11:07:19+09:00,3349.16,58.271,58.271,154,86
2022-07-16 11:07:20+09:00,3353.4,57.191,57.191,154,86
2022-07-16 11:07:21+09:00,3358.18,56.143,56.143,153,85
2022-07-16 11:07:22+09:00,3361.54,55.088,55.088,152,85
2022-07-16 11:07:23+09:00,3366.13,54.079,54.079,152,85
2022-07-16 11:07:24+09:00,3369.58,53.068,53.068,152,85
2022-07-16 11:07:25+09:00,3373.7,52.09,52.09,152,85
2022-07-16 11:07:26+09:00,3378.1,51.137,51.137,152,85
2022-07-16 11:07:27+09:00,3382.22,50.196,50.196,152,85
2022-07-16 11:07:28+09:00,3386.84,49.285,49.285,152,85
2022-07-16 11:07:29+09:00,3390.25,48.369,48.369,151,85
2022-07-16 11:07:30+09:00,3394.63,47.491,47.491,150,86
2022-07-16 11:07:31+09:00,3398.18,46.613,46.613,150,86
2022-07-16 11:07:32+09:00,3402.47,45.768,45.768,149,85
2022-07-16 11:07:33+09:00,3406.99,44.943,44.943,149,85
2022-07-16 11:07:34+09:00,3410.85,44.122,44.122,149,85
2022-07-16 11:07:35+09:00,3415.31,43.329,43.329,149,85
2022-07-16 11:07:36+09:00,3419.88,42.554,42.554,149,85
2022-07-16 11:07:37+09:00,3424.84,41.809,41.809,149,85
2022-07-16 11:07:38+09:00,3429.3,41.062,41.062,149,84
2022-07-16 11:07:39+09:00,3434.6,40.351,40.351,149,84
2022-07-16 11:07:40+09:00,3438.92,39.631,39.631,149,85
2022-07-16 11:07:41+09:00,3443.33,38.927,38.927,149,85
2022-07-16 11:07:42+09:00,3447.3,38.228,38.228,149,86
2022-07-16 11:07:43+09:00,3450.59,37.531,37.531,150,86
2022-07-16 11:07:44+09:00,3454.4,36.857,36.857,150,85
2022-07-16 11:07:45+09:00,3457.95,36.192,36.192,150,85
2022-07-16 11:07:46+09:00,3462.04,35.55,35.55,150,84
2022-07-16 11:07:47+09:00,3465.65,34.911,34.911,150,84
2022-07-16 11:07:48+09:00,3469.76,34.295,34.295,150,84
2022-07-16 11:07:49+09:00,3474.48,33.703,33.703,150,85
2022-07-16 11:07:50+09:00,3477.6,33.093,33.093,151,86
2022-07-16 11:07:51+09:00,3481.88,32.517,32.517,151,86
2022-07-16 11:07:52+09:00,3485.66,31.942,31.942,151,86
2022-07-16 11:07:53+09:00,3490.1,31.392,31.392,151,85
2022-07-16 11:07:54+09:00,3494.67,30.856,30.856,151,85
2022-07-16 11:07:55+09:00,3498.18,30.31,30.31,151,85
2022-07-16 11:07:56+09:00,3502.61,29.792,29.792,151,85
2022-07-16 11:07:57+09:00,3507.28,29.29,29.29,151,85
2022-07-16 11:07:58+09:00,3511.58,28.79,28.79,151,85
2022-07-16 11:07:59+09:00,3516.06,28.304,28.304,151,85
2022-07-16 11:08:00+09:00,3520.41,27.825,27.825,151,85
2022-07-16 11:08:01+09:00,3524.9,27.359,27.359,151,85
2022-07-16 11:08:02+09:00,3527.66,26.872,26.872,151,85
2022-07-16 11:08:03+09:00,3532.09,26.423,26.423,151,85
2022-07-16 11:08:04+09:00,3536.38,25.981,25.981,150,85
2022-07-16 11:08:05+09:00,3540.23,25.539,25.539,150,85
2022-07-16 11:08:06+09:00,3544.1,25.106,25.106,150,85
2022-07-16 11:08:07+09:00,3547.72,24.676,24.676,151,84
2022-07-16 11:08:08+09:00,3550.4,24.238,24.238,151,84
2022-07-16 11:08:09+09:00,3552.85,23.802,23.802,152,84
2022-07-16 11:08:10+09:00,3555.44,23.378,23.378,153,83
2022-07-16 11:08:11+09:00,3558.87,22.979,22.979,153,82
2022-07-16 11:08:12+09:00,3562.88,22.6,22.6,154,82
2022-07-16 11:08:13+09:00,3566.62,22.223,22.223,154,83
2022-07-16 11:08:14+09:00,3570.57,21.858,21.858,154,84
2022-07-16 11:08:15+09:00,3574.81,21.506,21.506,154,85
2022-07-16 11:08:16+09:00,3579.67,21.174,21.174,154,85
2022-07-16 11:08:17+09:00,3583.65,20.83,20.83,153,85
2022-07-16 11:08:18+09:00,3587.9,20.499,20.499,153,85
2022-07-16 11:08:19+09:00,3591.84,20.168,20.168,153,85
2022-07-16 11:08:20+09:00,3595.94,19.848,19.848,153,85
2022-07-16 11:08:21+09:00,3599.9,19.532,19.532,153,85
2022-07-16 11:08:22+09:00,3603.47,19.214,19.214,153,85
2022-07-16 11:08:23+09:00,3607.28,18.907,18.907,153,85
2022-07-16 11:08:24+09:00,3610.95,18.606,18.606,153,86
2022-07-16 11:08:25+09:00,3615.03,18.318,18.318,153,86
2022-07-16 11:08:26+09:00,3617.26,18.003,18.003,153,86
2022-07-16 11:08:27+09:00,3621.34,17.724,17.724,153,86
2022-07-16 11:08:28+09:00,3625.4,17.451,17.451,153,86
2022-07-16 11:08:29+09:00,3629.54,17.185,17.185,153,86
2022-07-16 11:08:30+09:00,3633.49,16.921,16.921,153,85
2022-07-16 11:08:31+09:00,3637.35,16.659,16.659,153,85
2022-07-16 11:08:32+09:00,3640.67,16.394,16.394,153,85
2022-07-16 11:08:33+09:00,3644.36,16.14,16.14,153,85
2022-07-16 11:08:34+09:00,3648.68,15.904,15.904,153,85
2022-07-16 11:08:35+09:00,3652.58,15.664,15.664,152,85
2022-07-16 11:08:36+09:00,3656.52,15.43,15.43,152,86
2022-07-16 11:08:37+09:00,3660.27,15.197,15.197,153,86
2022-07-16 11:08:38+09:00,3663.9,14.967,14.967,153,86
2022-07-16 11:08:39+09:00,3668.1,14.753,14.753,153,85
2022-07-16 11:08:40+09:00,3671.57,14.528,14.528,153,85
2022-07-16 11:08:41+09:00,3676.14,14.33,14.33,152,85
2022-07-16 11:08:42+09:00,3680.58,14.132,14.132,152,85
2022-07-16 11:08:43+09:00,3684.58,13.931,13.931,152,86
2022-07-16 11:08:44+09:00,3689.1,13.744,13.744,152,86
2022-07-16 11:08:45+09:00,3694.01,13.568,13.568,152,85
2022-07-16 11:08:46+09:00,3698.13,13.38,13.38,152,85
2022-07-16 11:08:47+09:00,3702.43,13.199,13.199,152,85
2022-07-16 11:08:48+09:00,3706.57,13.018,13.018,152,85
2022-07-16 11:08:49+09:00,3710.38,12.834,12.834,151,86
2022-07-16 11:08:50+09:00,3714.09,12.652,12.652,151,86
2022-07-16 11:08:51+09:00,3717.07,12.459,12.459,152,86
2022-07-16 11:08:52+09:00,3720.7,12.282,12.282,152,86
2022-07-16 11:08:53+09:00,3724.47,12.112,12.112,153,86
2022-07-16 11:08:54+09:00,3728.16,11.945,11.945,153,86
2022-07-16 11:08:55+09:00,3732.09,11.786,11.786,153,86
2022-07-16 11:08:56+09:00,3735.55,11.619,11.619,153,86
2022-07-16 11:08:57+09:00,3739.44,11.465,11.465,153,86
2022-07-16 11:08:58+09:00,3744.09,11.329,11.329,153,86
2022-07-16 11:08:59+09:00,3748.22,11.186,11.186,153,85
2022-07-16 11:09:00+09:00,3752.69,11.052,11.052,153,85
2022-07-16 11:09:01+09:00,3756.8,10.914,10.914,152,85
2022-07-16 11:09:02+09:00,3760.93,10.779,10.779,152,85
2022-07-16 11:09:03+09:00,3764.17,10.629,10.629,152,85
2022-07-16 11:09:04+09:00,3768.78,10.509,10.509,152,85
2022-07-16 11:09:05+09:00,3773.46,10.393,10.393,152,85
2022-07-16 11:09:06+09:00,3778.32,10.283,10.283,152,85
2022-07-16 11:09:07+09:00,3783.42,10.179,10.179,152,86
2022-07-16 11:09:08+09:00,3787.88,10.065,10.065,152,86
2022-07-16 11:09:09+09:00,3792.04,9.948,9.948,152,86
2022-07-16 11:09:10+09:00,3796.0,9.828,9.828,151,85
2022-07-16 11:09:11+09:00,3799.86,9.711,9.711,151,85
2022-07-16 11:09:12+09:00,3803.72,9.594,9.594,151,85
2022-07-16 11:09:13+09:00,3808.32,9.494,9.494,152,85
2022-07-16 11:09:14+09:00,3812.91,9.397,9.397,152,85
2022-07-16 11:09:15+09:00,3817.16,9.294,9.294,152,85
2022-07-16 11:09:16+09:00,3821.48,9.196,9.196,152,85
2022-07-16 11:09:17+09:00,3825.03,9.086,9.086,153,85
2022-07-16 11:09:18+09:00,3829.45,8.994,8.994,154,85
2022-07-16 11:09:19+09:00,3833.72,8.9,8.9,154,85
2022-07-16 11:09:20+09:00,3838.19,8.812,8.812,155,85
2022-07-16 11:09:21+09:00,3842.61,8.725,8.725,155,85
2022-07-16 11:09:22+09:00,3846.01,8.62,8.62,155,85
2022-07-16 11:09:23+09:00,3850.2,8.531,8.531,155,85
2022-07-16 11:09:24+09:00,3854.05,8.439,8.439,154,85
2022-07-16 11:09:25+09:00,3858.24,8.354,8.354,154,85
2022-07-16 11:09:26+09:00,3862.4,8.27,8.27,154,85
2022-07-16 11:09:27+09:00,3865.89,8.174,8.174,154,85
2022-07-16 11:09:28+09:00,3870.28,8.101,8.101,153,84
2022-07-16 11:09:29+09:00,3874.43,8.023,8.023,153,84
2022-07-16 11:09:30+09:00,3878.7,7.949,7.949,153,84
2022-07-16 11:09:31+09:00,3882.86,7.873,7.873,153,84
2022-07-16 11:09:32+09:00,3886.9,7.797,7.797,153,84
2022-07-16 11:09:33+09:00,3891.07,7.725,7.725,153,85
2022-07-16 11:09:34+09:00,3895.11,7.651,7.651,153,85
2022-07-16 11:09:35+09:00,3899.63,7.589,7.589,153,86
2022-07-16 11:09:36+09:00,3903.48,7.514,7.514,153,86
2022-07-16 11:09:37+09:00,3907.47,7.444,7.444,153,85
2022-07-16 11:09:38+09:00,3910.86,7.364,7.364,153,85
2022-07-16 11:09:39+09:00,3915.09,7.302,7.302,153,85
2022-07-16 11:09:40+09:00,3919.2,7.238,7.238,152,85
2022-07-16 11:09:41+09:00,3923.07,7.171,7.171,152,85
2022-07-16 11:09:42+09:00,3926.9,7.105,7.105,152,85
2022-07-16 11:09:43+09:00,3930.65,7.038,7.038,152,85
2022-07-16 11:09:44+09:00,3934.51,6.976,6.976,152,85
2022-07-16 11:09:45+09:00,3937.16,6.891,6.891,152,85
2022-07-16 11:09:46+09:00,3940.82,6.828,6.828,152,85
2022-07-16 11:09:47+09:00,3944.76,6.77,6.77,152,85
2022-07-16 11:09:48+09:00,3948.68,6.713,6.713,153,85
2022-07-16 11:09:49+09:00,3952.45,6.655,6.655,153,85
2022-07-16 11:09:50+09:00,3955.87,6.591,6.591,153,85
2022-07-16 11:09:51+09:00,3959.42,6.53,6.53,153,85
2022-07-16 11:09:52+09:00,3963.09,6.473,6.473,153,85
2022-07-16 11:09:53+09:00,3967.38,6.43,6.43,153,85
2022-07-16 11:09:54+09:00,3971.76,6.389,6.389,153,85
2022-07-16 11:09:55+09:00,3976.63,6.359,6.359,153,85
2022-07-16 11:09:56+09:00,3981.57,6.33,6.33,153,85
2022-07-16 11:09:57+09:00,3986.09,6.294,6.294,153,85
2022-07-16 11:09:58+09:00,3990.8,6.263,6.263,154,85
2022-07-16 11:09:59+09:00,3995.07,6.224,6.224,154,85
2022-07-16 11:10:00+09:00,3999.51,6.189,6.189,154,86
2022-07-16 11:10:01+09:00,4003.41,6.144,6.144,155,86
2022-07-16 11:10:02+09:00,4006.38,6.082,6.082,155,85
2022-07-16 11:10:03+09:00,4010.07,6.036,6.036,155,85
2022-07-16 11:10:04+09:00,4014.01,5.994,5.994,155,85
2022-07-16 11:10:05+09:00,4018.49,5.964,5.964,155,85
2022-07-16 11:10:06+09:00,4022.77,5.931,5.931,154,85
2022-07-16 11:10:07+09:00,4026.89,5.896,5.896,154,86
2022-07-16 11:10:08+09:00,4031.04,5.861,5.861,153,86
2022-07-16 11:10:09+09:00,4035.52,5.834,5.834,153,86
2022-07-16 11:10:10+09:00,4039.88,5.805,5.805,153,86
2022-07-16 11:10:11+09:00,4043.95,5.771,5.771,153,86
2022-07-16 11:10:12+09:00,4048.28,5.742,5.742,153,86
2022-07-16 11:10:13+09:00,4052.08,5.704,5.704,153,86
2022-07-16 11:10:14+09:00,4056.49,5.678,5.678,153,86
2022-07-16 11:10:15+09:00,4060.57,5.646,5.646,153,86
2022-07-16 11:10:16+09:00,4064.72,5.616,5.616,154,86
2022-07-16 11:10:17+09:00,4068.0,5.57,5.57,154,86
2022-07-16 11:10:18+09:00,4071.34,5.525,5.525,154,86
2022-07-16 11:10:19+09:00,4074.75,5.483,5.483,154,86
2022-07-16 11:10:20+09:00,4078.04,5.44,5.44,155,86
2022-07-16 11:10:21+09:00,4081.24,4.955,4.955,155,84
2022-07-16 11:10:22+09:00,4084.89,4.755,4.755,156,84
2022-07-16 11:10:23+09:00,4088.69,4.676,4.676,156,83
2022-07-16 11:10:24+09:00,4092.79,4.664,4.664,156,83
2022-07-16 11:10:25+09:00,4097.05,4.656,4.656,156,83
2022-07-16 11:10:26+09:00,4102.05,4.733,4.733,156,85
2022-07-16 11:10:27+09:00,4106.6,4.706,4.706,156,86
2022-07-16 11:10:28+09:00,4110.93,4.673,4.673,156,86
2022-07-16 11:10:29+09:00,4114.86,4.659,4.659,156,86
2022-07-16 11:10:30+09:00,4118.4,4.637,4.637,155,86
2022-07-16 11:10:31+09:00,4122.05,4.617,4.617,155,85
2022-07-16 11:10:32+09:00,4125.88,4.601,4.601,155,85
2022-07-16 11:10:33+09:00,4129.59,4.584,4.584,155,85
2022-07-16 11:10:34+09:00,4133.3,4.566,4.566,155,85
2022-07-16 11:10:35+09:00,4137.15,4.552,4.552,155,85
2022-07-16 11:10:36+09:00,4140.97,4.537,4.537,155,85
2022-07-16 11:10:37+09:00,4144.45,4.516,4.516,155,85
2022-07-16 11:10:38+09:00,4149.32,4.523,4.523,154,85
2022-07-16 11:10:39+09:00,4153.76,4.522,4.522,154,84
2022-07-16 11:10:40+09:00,4158.22,4.52,4.52,154,84
2022-07-16 11:10:41+09:00,4162.32,4.512,4.512,155,84
2022-07-16 11:10:42+09:00,4165.84,4.493,4.493,155,85
2022-07-16 11:10:43+09:00,4169.39,4.475,4.475,155,85
2022-07-16 11:10:44+09:00,4173.62,4.471,4.471,155,85
2022-07-16 11:10:45+09:00,4178.11,4.471,4.471,155,85
2022-07-16 11:10:46+09:00,4182.26,4.465,4.465,155,86
2022-07-16 11:10:47+09:00,4186.26,4.456,4.456,156,86
2022-07-16 11:10:48+09:00,4189.85,4.439,4.439,156,86
2022-07-16 11:10:49+09:00,4190.8,4.373,4.373,155,86
2022-07-16 11:10:50+09:00,4193.05,4.331,4.331,155,86
2022-07-16 11:10:51+09:00,4195.72,4.298,4.298,155,86
2022-07-16 11:10:52+09:00,4198.97,4.278,4.278,155,86
2022-07-16 11:10:53+09:00,4202.37,4.26,4.26,154,86
2022-07-16 11:10:54+09:00,4206.03,4.249,4.249,154,87
2022-07-16 11:10:55+09:00,4209.55,4.235,4.235,154,87
2022-07-16 11:10:56+09:00,4213.76,4.234,4.234,154,86
2022-07-16 11:10:57+09:00,4218.18,4.238,4.238,154,86
2022-07-16 11:10:58+09:00,4222.26,4.235,4.235,155,86
2022-07-16 11:10:59+09:00,4226.7,4.239,4.239,155,86
2022-07-16 11:11:00+09:00,4230.84,4.238,4.238,155,86
2022-07-16 11:11:01+09:00,4235.28,4.242,4.242,155,86
2022-07-16 11:11:02+09:00,4239.97,4.251,4.251,154,86
2022-07-16 11:11:03+09:00,4244.49,4.257,4.257,154,85
2022-07-16 11:11:04+09:00,4248.45,4.252,4.252,153,85
2022-07-16 11:11:05+09:00,4252.81,4.254,4.254,153,85
2022-07-16 11:11:06+09:00,4257.19,4.257,4.257,152,85
2022-07-16 11:11:07+09:00,4261.43,4.257,4.257,152,86
2022-07-16 11:11:08+09:00,4265.99,4.263,4.263,151,86
2022-07-16 11:11:09+09:00,4270.53,4.269,4.269,151,86
2022-07-16 11:11:10+09:00,4274.9,4.272,4.272,151,86
2022-07-16 11:11:11+09:00,4279.15,4.271,4.271,151,86
2022-07-16 11:11:12+09:00,4283.57,4.275,4.275,151,85
2022-07-16 11:11:13+09:00,4287.65,4.271,4.271,150,85
2022-07-16 11:11:14+09:00,4291.65,4.266,4.266,150,85
2022-07-16 11:11:15+09:00,4295.82,4.264,4.264,150,85
2022-07-16 11:11:16+09:00,4299.78,4.258,4.258,150,85
2022-07-16 11:11:17+09:00,4303.97,4.257,4.257,150,85
2022-07-16 11:11:18+09:00,4307.18,4.238,4.238,150,86
2022-07-16 11:11:19+09:00,4311.45,4.239,4.239,150,86
2022-07-16 11:11:20+09:00,4315.68,4.239,4.239,150,86
2022-07-16 11:11:21+09:00,4320.38,4.248,4.248,151,86
2022-07-16 11:11:22+09:00,4324.9,4.253,4.253,151,86
2022-07-16 11:11:23+09:00,4329.1,4.252,4.252,152,86
2022-07-16 11:11:24+09:00,4333.39,4.254,4.254,152,85
2022-07-16 11:11:25+09:00,4337.44,4.25,4.25,153,85
2022-07-16 11:11:26+09:00,4340.99,4.236,4.236,153,85
2022-07-16 11:11:27+09:00,4344.22,4.216,4.216,154,85
2022-07-16 11:11:28+09:00,4347.09,4.19,4.19,154,84
2022-07-16 11:11:29+09:00,4349.19,4.154,4.154,154,85
2022-07-16 11:11:49+09:00,4351.3,2.682,2.682,160,85
2022-07-16 11:11:50+09:00,4352.92,2.477,2.477,159,0
2022-07-16 11:11:51+09:00,4356.97,2.797,2.797,159,0
2022-07-16 11:11:52+09:00,4361.3,3.105,3.105,158,0
2022-07-16 11:11:53+09:00,4365.76,3.379,3.379,158,0
2022-07-16 11:11:54+09:00,4370.51,3.656,3.656,157,0
2022-07-16 11:11:55+09:00,4374.74,3.773,3.773,157,0
2022-07-16 11:11:56+09:00,4378.16,3.705,3.705,156,0
2022-07-16 11:11:57+09:00,4382.09,3.748,3.748,156,85
2022-07-16 11:11:58+09:00,4386.26,3.834,3.834,155,87
2022-07-16 11:11:59+09:00,4390.78,3.971,3.971,155,87
2022-07-16 11:12:00+09:00,4395.3,4.077,4.077,155,87
2022-07-16 11:12:01+09:00,4399.38,4.079,4.079,155,87
2022-07-16 11:12:02+09:00,4403.74,4.135,4.135,155,87
2022-07-16 11:12:03+09:00,4407.17,3.993,3.993,155,86
2022-07-16 11:12:04+09:00,4410.57,3.875,3.875,154,86
2022-07-16 11:12:05+09:00,4414.49,3.886,3.886,153,86
2022-07-16 11:12:06+09:00,4418.9,3.991,3.991,152,86
2022-07-16 11:12:07+09:00,4422.86,3.981,3.981,151,86
2022-07-16 11:12:08+09:00,4427.28,4.069,4.069,150,85
2022-07-16 11:12:09+09:00,4431.59,4.119,4.119,150,85
2022-07-16 11:12:10+09:00,4436.09,4.192,4.192,149,85
2022-07-16 11:12:11+09:00,4439.28,3.997,3.997,149,85
2022-07-16 11:12:12+09:00,4443.47,4.037,4.037,149,84
2022-07-16 11:12:13+09:00,4448.17,4.168,4.168,149,84
2022-07-16 11:12:14+09:00,4452.46,4.19,4.19,150,86
2022-07-16 11:12:15+09:00,4456.59,4.187,4.187,146,87
2022-07-16 11:12:16+09:00,4460.53,4.134,4.134,147,87
2022-07-16 11:12:17+09:00,4464.36,4.074,4.074,147,87
2022-07-16 11:12:18+09:00,4467.97,3.983,3.983,144,87
2022-07-16 11:12:19+09:00,4471.4,3.869,3.869,145,87
2022-07-16 11:12:20+09:00,4475.11,3.843,3.843,148,87
2022-07-16 11:12:21+09:00,4478.18,3.688,3.688,151,86
2022-07-16 11:12:22+09:00,4481.07,3.527,3.527,152,86
2022-07-16 11:12:23+09:00,4483.07,3.223,3.223,152,85
2022-07-16 11:12:24+09:00,4485.11,2.988,2.988,154,84
2022-07-16 11:12:25+09:00,4487.67,2.906,2.906,156,83
2022-07-16 11:12:26+09:00,4490.26,2.85,2.85,157,83
2022-07-16 11:12:27+09:00,4493.28,2.893,2.893,157,83
2022-07-16 11:12:28+09:00,4495.82,2.831,2.831,158,83
2022-07-16 11:12:29+09:00,4498.9,2.889,2.889,162,84
2022-07-16 11:12:30+09:00,4501.65,2.864,2.864,167,85
2022-07-16 11:12:31+09:00,4505.65,3.093,3.093,168,86
2022-07-16 11:12:32+09:00,4510.19,3.38,3.38,167,86
2022-07-16 11:12:33+09:00,4514.33,3.532,3.532,163,86
2022-07-16 11:12:34+09:00,4519.13,3.784,3.784,160,86
2022-07-16 11:12:35+09:00,4522.86,3.783,3.783,156,86
2022-07-16 11:12:36+09:00,4526.76,3.786,3.786,156,86
2022-07-16 11:12:37+09:00,4531.55,3.805,3.805,160,86
2022-07-16 11:12:38+09:00,4536.07,3.82,3.82,164,86
2022-07-16 11:12:39+09:00,4539.67,3.817,3.817,165,85
2022-07-16 11:12:40+09:00,4543.49,3.817,3.817,165,85
