num1,num2,data,bpm,ibi
1,222486,0,144,1700
2,222487,0,144,1700
3,222488,0,144,1700
4,222489,0,144,1700
5,222490,0,144,1700
6,222491,1023,144,1312
7,222492,1023,144,1312
8,222493,1023,144,1312
9,222494,990,144,1312
10,222495,0,144,1312
11,222496,56,144,1312
12,222497,399,144,1312
13,222498,623,144,1312
14,222499,1023,144,1312
15,222500,1023,144,1312
16,222501,1023,144,1312
17,222502,1023,144,1312
18,222503,776,144,1312
19,222504,0,144,1312
20,222505,368,144,1312
21,222506,537,144,842
22,222507,446,144,842
23,222508,766,144,842
24,222509,1023,144,842
25,222510,622,144,842
26,222511,0,144,842
27,222512,217,144,842
28,222513,465,144,842
29,222514,75,144,842
30,222515,300,144,842
31,222516,898,144,560
32,222517,1023,144,560
33,222518,379,144,560
34,222519,89,144,560
35,222520,544,144,560
36,222521,1023,144,560
37,222522,1023,74,338
38,222523,1023,74,338
39,222524,1023,74,338
40,222525,1023,74,338
41,222526,1023,74,338
42,222527,1023,74,338
43,222528,1023,74,338
44,222529,1023,74,338
45,222530,1023,74,338
46,222531,1023,74,338
47,222532,279,74,338
48,222533,209,74,338
49,222534,645,74,338
50,222535,853,74,708
51,222536,789,74,708
52,222537,536,74,708
53,222538,458,74,708
54,222539,228,74,708
55,222540,0,74,708
56,222541,0,74,708
57,222542,0,74,708
58,222543,463,74,708
59,222544,617,74,482
60,222545,1023,74,482
61,222546,1023,74,482
62,222547,1023,74,482
63,222548,1023,74,482
64,222549,124,74,290
65,222550,120,74,290
66,222551,865,74,290
67,222552,1023,74,290
68,222553,445,74,290
69,222554,0,74,290
70,222555,440,74,290
71,222556,1023,74,382
72,222557,1023,74,382
73,222558,1023,74,382
74,222559,632,74,382
75,222560,876,87,252
76,222561,1023,87,252
77,222562,1023,87,252
78,222563,787,87,252
79,222564,386,87,252
80,222565,391,87,252
81,222566,1023,87,326
82,222567,1023,87,326
83,222568,566,87,326
84,222569,0,87,326
85,222570,312,87,326
86,222571,628,134,286
87,222572,308,134,286
88,222573,588,134,286
89,222574,950,134,286
90,222575,1023,134,286
91,222576,1023,134,252
92,222577,1023,134,252
93,222578,1023,134,252
94,222579,400,134,252
95,222580,669,134,252
96,222581,1023,134,264
97,222582,1023,134,264
98,222583,639,134,264
99,222584,332,134,264
100,222585,299,134,264
101,222586,1023,134,304
102,222587,834,134,304
103,222588,29,134,304
104,222589,477,134,304
105,222590,1023,134,304
106,222591,1023,134,252
107,222593,0,134,252
108,222594,0,134,252
109,222595,36,134,252
110,222596,1023,134,298
111,222597,1023,134,298
112,222598,304,134,298
113,222599,0,134,298
114,222600,0,134,298
115,222601,0,134,298
116,222602,440,134,298
117,222603,0,134,298
118,222604,0,134,298
119,222605,0,134,298
120,222606,1023,188,578
121,222607,1023,188,578
122,222608,1023,188,578
123,222609,1023,188,578
124,222610,488,188,578
125,222611,404,188,578
126,222612,278,188,578
127,222613,199,188,578
128,222614,438,188,578
129,222615,836,188,484
130,222616,1023,188,484
131,222617,1023,188,484
132,222618,1023,188,484
133,222619,1023,188,484
134,222620,612,188,484
135,222621,432,188,484
136,222622,784,188,396
137,222623,772,188,396
138,222624,664,188,396
139,222625,727,188,396
140,222626,1023,188,396
141,222627,1023,188,396
142,222628,1023,188,396
143,222629,1023,188,396
144,222630,1023,188,396
145,222631,1023,188,396
146,222632,1023,188,396
147,222633,1023,188,396
148,222634,1023,188,396
149,222635,1023,188,396
150,222636,1023,188,396
151,222637,1023,188,396
152,222638,1023,188,396
153,222639,1023,188,396
154,222641,1023,188,396
155,222642,1023,188,396
156,222643,1023,188,396
157,222644,1023,188,396
158,222645,1023,188,396
159,222646,1023,188,396
160,222647,1023,188,396
161,222648,1023,188,396
162,222649,1023,188,396
163,222650,0,188,396
164,222651,0,188,396
165,222652,0,188,396
166,222653,0,188,396
167,222654,0,188,396
168,222655,0,188,396
169,222656,0,188,396
170,222657,0,188,396
171,222658,0,188,396
172,222659,1023,188,2058
173,222660,1023,188,2058
174,222661,1023,188,2058
175,222662,1023,188,2058
176,222663,0,188,2058
177,222664,0,188,2058
178,222665,0,188,2058
179,222666,0,188,2058
180,222667,0,188,2058
181,222668,0,188,2058
182,222669,0,188,2058
183,222670,0,188,2058
184,222671,0,188,2058
185,222672,693,188,2058
186,222673,1023,188,2058
187,134436,732,125,1834
188,134437,729,125,1834
189,134438,714,125,1834
190,134440,348,125,1834
191,134441,652,125,1834
192,134442,1023,125,1834
193,134443,1023,125,1834
194,134444,1023,125,1834
195,134445,244,125,1834
196,134446,501,125,1834
197,134447,676,125,1834
198,134448,499,125,1834
199,134449,336,125,1834
200,134450,644,125,1834
201,134451,1023,125,1834
202,134452,1023,125,1100
203,134453,1023,125,1100
204,134454,396,125,1100
205,134455,37,125,1100
206,134456,569,125,1100
207,134457,1023,125,1100
208,134458,546,125,1100
209,134459,99,125,1100
210,134460,570,125,1100
211,134461,1023,125,1100
212,134462,1023,125,1100
213,134463,0,125,1100
214,134464,0,125,1100
215,134465,436,125,1100
216,134466,1023,125,798
217,134467,1023,125,798
218,134468,568,125,798
219,134469,950,125,798
220,134470,1023,125,798
221,134471,1023,125,798
222,134472,582,125,798
223,134473,216,125,798
224,134474,579,125,798
225,134475,625,125,478
226,134476,576,125,478
227,134477,570,125,478
228,134478,491,125,478
229,134479,1023,125,478
230,134480,1023,125,286
231,134481,937,125,286
232,134482,296,125,286
233,134483,515,125,286
234,134484,706,125,286
235,134485,535,125,286
236,134486,504,125,286
237,134487,660,125,286
238,134488,1023,125,474
