num1,num2,data,bpm,ibi
1,204192,1023,113,324
2,204193,297,113,324
3,204194,499,113,324
4,204195,516,113,324
5,204196,376,113,324
6,204197,340,113,324
7,204198,447,113,324
8,204199,548,113,324
9,204200,592,113,324
10,204201,571,113,324
11,204202,508,113,324
12,204203,899,104,832
13,204204,1023,104,832
14,204205,1023,104,832
15,204206,1023,104,832
16,204207,1023,104,832
17,204208,252,104,832
18,204209,364,104,832
19,204210,550,104,832
20,204211,414,104,832
21,204212,364,104,832
22,204213,371,104,832
23,204214,363,104,832
24,204215,395,104,832
25,204216,359,104,832
26,204217,418,104,832
27,204218,1023,104,798
28,204220,1023,104,798
29,204221,1023,104,798
30,204222,596,104,798
31,204223,271,104,798
32,204224,448,104,798
33,204225,540,104,798
34,204226,503,104,798
35,204227,508,104,798
36,204228,558,104,798
37,204229,552,104,798
38,204230,585,104,798
39,204231,555,104,798
40,204232,794,92,810
41,204233,1023,92,810
42,204234,1023,92,810
43,204235,1023,92,810
44,204236,1023,92,810
45,204237,317,92,810
46,204238,420,92,810
47,204239,493,92,810
48,204240,461,92,810
49,204241,498,92,810
50,204242,522,92,810
51,204243,480,92,810
52,204244,557,92,810
53,204245,475,92,810
54,204246,536,92,810
55,204247,1023,92,806
56,204248,1023,92,806
57,204249,1023,92,806
58,204250,605,92,806
59,204251,247,92,806
60,204252,484,92,806
61,204253,564,92,806
62,204254,404,92,806
63,204255,461,92,806
64,204256,569,92,806
65,204257,625,92,806
66,204258,737,94,638
67,204259,852,94,638
68,204260,648,94,638
69,204261,1023,94,638
70,204262,1023,94,638
71,204263,1023,94,638
72,204264,1023,94,638
73,204265,1023,94,382
74,204266,300,94,382
75,204267,503,94,382
76,204268,753,94,382
77,204269,673,94,382
78,204270,566,94,382
79,204271,650,94,382
80,204272,794,94,382
81,204273,765,94,382
82,204274,627,94,382
83,204275,639,94,382
84,204276,1023,94,594
85,204277,1023,94,594
86,204278,1023,94,594
87,204279,1023,94,594
88,204280,1023,94,594
89,204281,1023,94,594
90,204282,1023,94,594
91,204283,855,94,594
92,204284,478,94,436
93,204285,483,94,436
94,204286,499,94,436
95,204287,417,94,436
96,204288,402,94,436
97,204289,472,94,436
98,204290,1023,94,358
99,115776,865,112,416
100,115777,619,112,416
101,115778,1023,112,416
102,115779,840,112,416
103,115780,353,112,416
104,115781,526,112,416
105,115782,597,112,416
106,115783,901,112,346
107,115784,614,112,346
108,115785,537,112,346
109,115786,647,112,346
110,115787,770,143,252
111,115788,639,143,252
112,115789,324,143,252
113,115790,419,143,252
114,115791,680,143,252
115,115792,773,143,252
116,115793,669,143,252
117,115794,510,143,252
118,115795,556,143,252
119,115796,992,184,252
120,115797,871,184,252
121,115798,683,184,252
122,115799,527,184,252
123,115800,636,184,252
124,115801,710,184,252
125,115802,712,184,252
126,115803,668,184,252
127,115804,599,184,252
128,115805,809,184,252
129,115806,957,184,252
130,115807,656,184,252
131,115808,534,184,252
132,115809,660,184,252
133,115810,788,184,252
134,115811,800,184,252
135,115812,585,184,252
136,115813,420,184,252
137,115814,735,151,1024
138,115815,912,151,1024
139,115816,671,151,1024
140,115817,605,151,1024
141,115818,609,151,1024
142,115819,559,151,1024
143,115820,783,151,1024
144,115821,719,151,1024
145,115822,672,151,1024
146,115823,742,151,1024
147,115824,875,151,1024
148,115825,578,151,1024
149,115826,556,151,1024
150,115827,557,151,1024
151,115828,575,151,1024
152,115829,585,151,1024
153,115830,701,151,872
154,115831,886,151,872
155,115832,1023,151,872
156,115833,1023,151,872
157,115834,793,151,872
158,115835,684,151,872
159,115836,646,151,872
160,115837,708,151,872
161,115838,700,151,872
162,115839,595,151,872
163,115840,585,151,872
164,115841,649,151,872
165,115842,864,151,676
166,115843,972,151,676
167,115844,541,151,676
168,115845,530,151,676
169,115846,726,151,676
170,115847,692,151,676
171,115848,624,151,676
172,115849,533,151,676
173,115850,589,151,676
174,115851,695,151,676
175,115852,1023,151,536
176,208100,620,141,1328
177,208101,556,141,1328
178,208102,740,141,1328
179,208103,796,141,1328
180,208104,1023,141,1328
181,208105,1023,141,1328
182,208106,1023,141,1328
183,208107,660,141,1328
184,208108,493,141,1328
185,208109,773,141,1328
186,208110,917,141,1328
187,208111,746,141,1328
188,208112,672,141,1328
189,208113,1023,141,1328
190,208114,1023,102,796
191,208115,1023,102,796
