num1,num2,data,bpm,ibi
1,179970,195,109,434
2,179971,316,109,434
3,179972,907,109,322
4,179973,813,109,322
5,179974,286,109,322
6,179975,460,109,322
7,179976,777,107,252
8,179977,756,107,252
9,179978,542,107,252
10,179979,584,107,252
11,179980,718,107,252
12,179981,394,107,252
13,179982,0,107,252
14,179983,221,107,252
15,179984,535,107,252
16,179985,1023,107,470
17,179986,740,107,470
18,179987,326,107,470
19,179988,0,107,470
20,179989,0,107,470
21,179990,0,107,470
22,179991,0,107,470
23,179992,139,107,470
24,179993,558,136,470
25,179994,806,136,470
26,179995,1023,136,470
27,179996,794,136,470
28,179997,0,136,470
29,179998,0,136,470
30,179999,0,136,470
31,180000,0,136,470
32,180001,0,136,470
33,180002,0,136,470
34,180003,0,136,470
35,180004,869,147,612
36,180005,1023,147,612
37,180006,466,147,612
38,180007,291,147,612
39,180008,380,147,612
40,180009,366,147,612
41,180010,826,147,612
42,180011,1023,147,368
43,180012,1023,147,368
44,180013,1023,147,368
45,180014,1023,147,368
46,180015,1023,147,368
47,180016,1023,147,368
48,180017,1023,147,368
49,180018,732,147,368
50,180019,48,147,368
51,180020,131,147,368
52,180021,73,147,368
53,180022,5,147,368
54,180023,129,147,368
55,180024,742,147,368
56,180025,1023,147,758
57,180026,1023,147,758
58,180027,1023,147,758
59,180028,1023,147,758
60,180029,941,147,758
61,180030,583,147,758
62,180031,388,147,758
63,180032,577,147,758
64,180033,1023,147,454
65,180034,1023,147,454
66,180035,1023,147,454
67,180036,1023,147,454
68,180037,1023,147,454
69,180038,868,147,454
70,180039,1023,147,454
71,180040,1023,147,454
72,180041,0,147,454
73,180042,77,147,454
74,180043,1023,147,558
75,180044,1023,147,558
76,180045,1023,147,558
77,180046,1023,147,558
78,180047,816,147,558
79,180048,0,147,558
80,180049,0,147,558
81,180050,617,128,420
82,180051,1023,128,420
83,180052,1023,128,420
84,180053,1023,128,420
85,180054,1023,128,420
86,180055,1023,128,420
87,180056,76,128,420
88,180057,0,128,420
89,180058,596,124,448
90,180059,1023,124,448
91,180060,1023,124,448
92,180061,1023,124,448
93,180062,1023,124,448
94,180063,456,124,448
95,180064,514,122,338
96,91400,1023,76,2344
97,91401,1023,76,2344
98,91402,1023,76,2344
99,91405,26,76,2344
100,91406,1023,76,2344
101,91407,1023,76,2344
102,91408,1023,76,2344
103,91409,1023,76,2344
104,91410,1023,76,2344
105,91411,1023,76,2344
106,91412,1023,76,2344
107,91413,98,76,2344
108,91414,0,76,2344
109,91415,0,76,2344
110,91416,0,76,2344
111,91417,0,76,2344
112,91418,0,76,2344
113,91419,0,76,2344
114,91420,1023,76,1556
115,91421,1023,76,1556
116,91422,1023,76,1556
117,91423,1023,76,1556
118,91424,322,76,1556
119,91425,1023,76,1556
120,91426,1023,76,1556
121,91427,1023,76,1556
122,91428,1023,76,1556
123,91429,1023,76,1556
124,91431,0,76,1556
125,91432,0,76,1556
