num1,num2,data,bpm,ibi
1,221074,683,93,374
2,221075,1023,93,2292
3,221076,1023,93,2292
4,221077,1023,93,2292
5,221078,551,93,2292
6,221079,284,93,2292
7,221080,145,93,2292
8,221081,44,93,2292
9,221082,51,93,2292
10,221083,233,93,2292
11,221084,1023,93,2292
12,221085,1023,93,2292
13,221086,1023,93,2292
14,221087,1023,93,2292
15,221088,836,93,2292
16,221089,1013,93,2292
17,221090,1023,93,2292
18,221091,1023,93,2292
19,221092,1023,93,2292
20,221093,1023,93,2292
21,221094,1023,93,2292
22,221095,1023,93,2292
23,221096,1023,93,2292
24,221097,1023,93,2292
25,221098,545,93,2292
26,221099,601,93,2292
27,221100,582,93,1376
28,221101,567,93,1376
29,221102,487,93,1376
30,221103,750,93,1376
31,221104,1023,93,1376
32,221105,1023,93,1376
33,221106,1023,93,1376
34,221107,153,93,1376
35,221108,365,93,1376
36,221109,659,93,1376
37,221110,491,93,1376
38,221111,667,93,1376
39,221112,1017,93,1376
40,221113,1023,93,1376
41,221114,1023,93,1376
42,221115,1023,93,826
43,221116,1023,93,826
44,221117,732,93,826
45,221118,456,93,826
46,221119,463,93,826
47,221120,425,93,826
48,221121,416,93,826
49,221122,1023,93,826
50,221123,1023,93,826
51,221124,1023,93,496
52,221125,651,93,496
53,221126,200,93,496
54,221127,604,93,496
55,221128,745,93,496
56,221129,581,93,496
57,221130,501,93,496
58,221131,538,93,496
59,221132,1023,93,464
60,221133,1023,93,464
61,221134,1023,93,464
62,221135,1023,93,464
63,221136,356,93,464
64,221137,513,93,464
65,221138,932,93,338
66,221139,881,93,338
67,221140,68,93,338
68,221141,187,93,338
69,221142,1023,93,338
70,221143,1023,93,252
71,221144,0,93,252
72,221145,324,93,252
73,221146,1023,93,252
74,221147,1023,93,252
75,221148,1023,93,252
76,221149,1023,93,252
77,221150,1023,93,252
78,221151,1023,93,252
79,221152,1023,93,252
80,221153,1023,93,252
81,221154,1023,93,252
82,221155,1023,93,252
83,221156,296,93,502
84,221157,0,93,502
85,221158,0,93,502
86,221159,0,93,502
87,221160,0,93,502
88,221161,0,93,502
89,221162,1023,93,338
90,221163,1023,93,338
91,221164,1023,93,338
92,221165,1023,93,338
93,221166,767,93,338
94,221167,619,93,338
95,221168,276,93,302
96,221169,652,93,302
97,221170,1023,93,302
98,221171,1023,93,302
99,221172,1023,93,252
100,221173,1023,93,252
101,221174,1023,93,252
102,221175,1023,93,252
103,221176,1023,93,252
104,221177,1023,93,252
105,221178,1023,93,252
106,221179,807,93,252
107,221180,0,93,252
108,221181,0,93,252
109,221182,0,93,252
110,221183,402,93,252
111,221184,1023,93,646
112,221185,444,93,646
113,221186,0,93,646
114,221187,0,93,646
115,221188,1023,93,646
